il,ilce,ilce-il,yil,ay,satis
Elazığ,Kovancılar,Kovancılar (Elazığ),2019,7,48
Elazığ,Merkez,Merkez (Elazığ),2019,7,758
Erzincan,Merkez,Merkez (Erzincan),2019,7,192
Erzurum,Aziziye,Aziziye (Erzurum),2019,7,97
Erzurum,Oltu,Oltu (Erzurum),2019,7,25
Erzurum,Palandöken,Palandöken (Erzurum),2019,7,251
Erzurum,Yakutiye,Yakutiye (Erzurum),2019,7,278
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2019,7,710
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2019,7,852
Gaziantep,Araban,Araban (Gaziantep),2019,7,45
Gaziantep,İslahiye,İslahiye (Gaziantep),2019,7,41
Gaziantep,Nizip,Nizip (Gaziantep),2019,7,215
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2019,7,55
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2019,7,1282
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2019,7,1027
Giresun,Bulancak,Bulancak (Giresun),2019,7,102
Giresun,Espiye,Espiye (Giresun),2019,7,49
Giresun,Görele,Görele (Giresun),2019,7,51
Giresun,Keşap,Keşap (Giresun),2019,7,22
Giresun,Merkez,Merkez (Giresun),2019,7,226
Giresun,Piraziz,Piraziz (Giresun),2019,7,20
Giresun,Tirebolu,Tirebolu (Giresun),2019,7,44
Gümüşhane,Kelkit,Kelkit (Gümüşhane),2019,7,53
Gümüşhane,Merkez,Merkez (Gümüşhane),2019,7,32
Hatay,Antakya,Antakya (Hatay),2019,7,365
Hatay,Arsuz,Arsuz (Hatay),2019,7,176
Hatay,Belen,Belen (Hatay),2019,7,55
Hatay,Defne,Defne (Hatay),2019,7,302
Hatay,Dörtyol,Dörtyol (Hatay),2019,7,120
Hatay,Hassa,Hassa (Hatay),2019,7,26
Hatay,İskenderun,İskenderun (Hatay),2019,7,374
Hatay,Kırıkhan,Kırıkhan (Hatay),2019,7,115
Hatay,Payas,Payas (Hatay),2019,7,40
Hatay,Reyhanlı,Reyhanlı (Hatay),2019,7,113
Hatay,Samandağ,Samandağ (Hatay),2019,7,78
Iğdır,Merkez,Merkez (Iğdır),2019,7,127
Isparta,Merkez,Merkez (Isparta),2019,7,346
Isparta,Yalvaç,Yalvaç (Isparta),2019,7,55
İstanbul,Adalar,Adalar (İstanbul),2019,7,24
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2019,7,255
İstanbul,Ataşehir,Ataşehir (İstanbul),2019,7,414
İstanbul,Avcılar,Avcılar (İstanbul),2019,7,430
İstanbul,Bağcılar,Bağcılar (İstanbul),2019,7,338
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2019,7,473
İstanbul,Bakırköy,Bakırköy (İstanbul),2019,7,261
İstanbul,Başakşehir,Başakşehir (İstanbul),2019,7,1094
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2019,7,178
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2019,7,166
İstanbul,Beykoz,Beykoz (İstanbul),2019,7,22
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2019,7,952
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2019,7,138
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2019,7,477
İstanbul,Çatalca,Çatalca (İstanbul),2019,7,26
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2019,7,432
İstanbul,Esenler,Esenler (İstanbul),2019,7,184
İstanbul,Esenyurt,Esenyurt (İstanbul),2019,7,2774
İstanbul,Eyüpsultan,Eyüpsultan (İstanbul),2019,7,414
İstanbul,Fatih,Fatih (İstanbul),2019,7,257
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2019,7,353
İstanbul,Güngören,Güngören (İstanbul),2019,7,152
İstanbul,Kadıköy,Kadıköy (İstanbul),2019,7,705
İstanbul,Kağıthane,Kağıthane (İstanbul),2019,7,465
İstanbul,Kartal,Kartal (İstanbul),2019,7,627
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2019,7,434
İstanbul,Maltepe,Maltepe (İstanbul),2019,7,464
İstanbul,Pendik,Pendik (İstanbul),2019,7,844
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2019,7,609
İstanbul,Sarıyer,Sarıyer (İstanbul),2019,7,273
İstanbul,Şile,Şile (İstanbul),2019,7,91
İstanbul,Silivri,Silivri (İstanbul),2019,7,338
İstanbul,Şişli,Şişli (İstanbul),2019,7,298
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2019,7,273
İstanbul,Sultangazi,Sultangazi (İstanbul),2019,7,446
İstanbul,Tuzla,Tuzla (İstanbul),2019,7,468
İstanbul,Ümraniye,Ümraniye (İstanbul),2019,7,541
İstanbul,Üsküdar,Üsküdar (İstanbul),2019,7,350
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2019,7,236
İzmir,Aliağa,Aliağa (İzmir),2019,7,100
İzmir,Balçova,Balçova (İzmir),2019,7,86
İzmir,Bayraklı,Bayraklı (İzmir),2019,7,240
İzmir,Bergama,Bergama (İzmir),2019,7,115
İzmir,Bornova,Bornova (İzmir),2019,7,345
İzmir,Buca,Buca (İzmir),2019,7,714
İzmir,Çeşme,Çeşme (İzmir),2019,7,113
İzmir,Çiğli,Çiğli (İzmir),2019,7,426
İzmir,Dikili,Dikili (İzmir),2019,7,162
İzmir,Foça,Foça (İzmir),2019,7,104
İzmir,Gaziemir,Gaziemir (İzmir),2019,7,109
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2019,7,36
İzmir,Karabağlar,Karabağlar (İzmir),2019,7,382
İzmir,Karaburun,Karaburun (İzmir),2019,7,37
İzmir,Karşıyaka,Karşıyaka (İzmir),2019,7,625
İzmir,Kemalpaşa,Kemalpaşa (İzmir),2019,7,123
İzmir,Konak,Konak (İzmir),2019,7,306
İzmir,Menderes,Menderes (İzmir),2019,7,163
İzmir,Menemen,Menemen (İzmir),2019,7,299
İzmir,Narlıdere,Narlıdere (İzmir),2019,7,68
İzmir,Ödemiş,Ödemiş (İzmir),2019,7,135
İzmir,Seferihisar,Seferihisar (İzmir),2019,7,216
İzmir,Selçuk,Selçuk (İzmir),2019,7,35
İzmir,Tire,Tire (İzmir),2019,7,106
İzmir,Torbalı,Torbalı (İzmir),2019,7,426
İzmir,Urla,Urla (İzmir),2019,7,65
Kahramanmaraş,Afşin,Afşin (Kahramanmaraş),2019,7,111
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2019,7,199
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2019,7,173
Kahramanmaraş,Göksun,Göksun (Kahramanmaraş),2019,7,31
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2019,7,689
Kahramanmaraş,Pazarcık,Pazarcık (Kahramanmaraş),2019,7,88
Karabük,Merkez,Merkez (Karabük),2019,7,207
Karabük,Safranbolu,Safranbolu (Karabük),2019,7,69
Karaman,Ermenek,Ermenek (Karaman),2019,7,22
Karaman,Kazımkarabekir,Kazımkarabekir (Karaman),2019,7,21
Karaman,Merkez,Merkez (Karaman),2019,7,215
Kars,Kağızman,Kağızman (Kars),2019,7,24
Kars,Merkez,Merkez (Kars),2019,7,121
Kastamonu,Abana,Abana (Kastamonu),2019,7,23
Kastamonu,Bozkurt,Bozkurt (Kastamonu),2019,7,22
Kastamonu,Cide,Cide (Kastamonu),2019,7,68
Kastamonu,İnebolu,İnebolu (Kastamonu),2019,7,26
Kastamonu,Merkez,Merkez (Kastamonu),2019,7,255
Kastamonu,Taşköprü,Taşköprü (Kastamonu),2019,7,40
Kastamonu,Tosya,Tosya (Kastamonu),2019,7,29
Kayseri,Develi,Develi (Kayseri),2019,7,77
Kayseri,Kocasinan,Kocasinan (Kayseri),2019,7,685
Kayseri,Melikgazi,Melikgazi (Kayseri),2019,7,936
Kayseri,Talas,Talas (Kayseri),2019,7,324
Kilis,Merkez,Merkez (Kilis),2019,7,235
Kırıkkale,Merkez,Merkez (Kırıkkale),2019,7,280
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2019,7,206
Kırklareli,Babaeski,Babaeski (Kırklareli),2019,7,23
Kırklareli,Demirköy,Demirköy (Kırklareli),2019,7,38
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2019,7,179
Kırklareli,Merkez,Merkez (Kırklareli),2019,7,244
Kırşehir,Kaman,Kaman (Kırşehir),2019,7,25
Kırşehir,Merkez,Merkez (Kırşehir),2019,7,336
Kocaeli,Başiskele,Başiskele (Kocaeli),2019,7,243
Kocaeli,Çayırova,Çayırova (Kocaeli),2019,7,54
Kocaeli,Darıca,Darıca (Kocaeli),2019,7,193
Kocaeli,Derince,Derince (Kocaeli),2019,7,119
Kocaeli,Gebze,Gebze (Kocaeli),2019,7,432
Kocaeli,Gölcük,Gölcük (Kocaeli),2019,7,272
Kocaeli,İzmit,İzmit (Kocaeli),2019,7,434
Kocaeli,Kandıra,Kandıra (Kocaeli),2019,7,49
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2019,7,61
Kocaeli,Kartepe,Kartepe (Kocaeli),2019,7,214
Kocaeli,Körfez,Körfez (Kocaeli),2019,7,183
Konya,Akşehir,Akşehir (Konya),2019,7,117
Konya,Beyşehir,Beyşehir (Konya),2019,7,129
Konya,Cihanbeyli,Cihanbeyli (Konya),2019,7,39
Konya,Çumra,Çumra (Konya),2019,7,27
Konya,Ereğli,Ereğli (Konya),2019,7,222
Konya,Ilgın,Ilgın (Konya),2019,7,28
Konya,Karapınar,Karapınar (Konya),2019,7,31
Konya,Karatay,Karatay (Konya),2019,7,743
Konya,Kulu,Kulu (Konya),2019,7,114
Konya,Meram,Meram (Konya),2019,7,281
Konya,Selçuklu,Selçuklu (Konya),2019,7,1123
Konya,Seydişehir,Seydişehir (Konya),2019,7,119
Kütahya,Gediz,Gediz (Kütahya),2019,7,62
Kütahya,Hisarcık,Hisarcık (Kütahya),2019,7,20
Kütahya,Merkez,Merkez (Kütahya),2019,7,480
Kütahya,Simav,Simav (Kütahya),2019,7,32
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2019,7,72
Malatya,Battalgazi,Battalgazi (Malatya),2019,7,307
Malatya,Doğanşehir,Doğanşehir (Malatya),2019,7,62
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2019,7,513
Manisa,Akhisar,Akhisar (Manisa),2019,7,193
Manisa,Alaşehir,Alaşehir (Manisa),2019,7,72
Manisa,Gördes,Gördes (Manisa),2019,7,26
Manisa,Kırkağaç,Kırkağaç (Manisa),2019,7,25
Manisa,Kula,Kula (Manisa),2019,7,30
Manisa,Salihli,Salihli (Manisa),2019,7,247
Manisa,Saruhanlı,Saruhanlı (Manisa),2019,7,46
Manisa,Şehzadeler,Şehzadeler (Manisa),2019,7,145
Manisa,Soma,Soma (Manisa),2019,7,73
Manisa,Turgutlu,Turgutlu (Manisa),2019,7,292
Manisa,Yunusemre,Yunusemre (Manisa),2019,7,527
Mardin,Artuklu,Artuklu (Mardin),2019,7,292
Mardin,Dargeçit,Dargeçit (Mardin),2019,7,21
Mardin,Kızıltepe,Kızıltepe (Mardin),2019,7,277
Mardin,Midyat,Midyat (Mardin),2019,7,135
Mardin,Nusaybin,Nusaybin (Mardin),2019,7,64
Mersin,Akdeniz,Akdeniz (Mersin),2019,7,183
Mersin,Anamur,Anamur (Mersin),2019,7,77
Mersin,Erdemli,Erdemli (Mersin),2019,7,463
Mersin,Mezitli,Mezitli (Mersin),2019,7,495
Mersin,Mut,Mut (Mersin),2019,7,45
Mersin,Silifke,Silifke (Mersin),2019,7,234
Mersin,Tarsus,Tarsus (Mersin),2019,7,201
Mersin,Toroslar,Toroslar (Mersin),2019,7,271
Mersin,Yenişehir,Yenişehir (Mersin),2019,7,610
Muğla,Bodrum,Bodrum (Muğla),2019,7,458
Muğla,Dalaman,Dalaman (Muğla),2019,7,131
Muğla,Datça,Datça (Muğla),2019,7,59
Muğla,Fethiye,Fethiye (Muğla),2019,7,262
Muğla,Marmaris,Marmaris (Muğla),2019,7,105
Muğla,Menteşe,Menteşe (Muğla),2019,7,93
Muğla,Milas,Milas (Muğla),2019,7,205
Muğla,Ortaca,Ortaca (Muğla),2019,7,52
Muğla,Yatağan,Yatağan (Muğla),2019,7,24
Muş,Merkez,Merkez (Muş),2019,7,142
Nevşehir,Avanos,Avanos (Nevşehir),2019,7,27
Nevşehir,Merkez,Merkez (Nevşehir),2019,7,159
Nevşehir,Ürgüp,Ürgüp (Nevşehir),2019,7,49
Niğde,Bor,Bor (Niğde),2019,7,86
Niğde,Merkez,Merkez (Niğde),2019,7,345
Niğde,Ulukışla,Ulukışla (Niğde),2019,7,92
Ordu,Altınordu,Altınordu (Ordu),2019,7,355
Ordu,Fatsa,Fatsa (Ordu),2019,7,194
Ordu,Korgan,Korgan (Ordu),2019,7,21
Ordu,Ünye,Ünye (Ordu),2019,7,146
Osmaniye,Düziçi,Düziçi (Osmaniye),2019,7,59
Osmaniye,Kadirli,Kadirli (Osmaniye),2019,7,105
Osmaniye,Merkez,Merkez (Osmaniye),2019,7,266
Rize,Ardeşen,Ardeşen (Rize),2019,7,25
Rize,Çayeli,Çayeli (Rize),2019,7,31
Rize,Merkez,Merkez (Rize),2019,7,146
Rize,Pazar,Pazar (Rize),2019,7,23
Sakarya,Adapazarı,Adapazarı (Sakarya),2019,7,274
Sakarya,Akyazı,Akyazı (Sakarya),2019,7,110
Sakarya,Arifiye,Arifiye (Sakarya),2019,7,59
Sakarya,Erenler,Erenler (Sakarya),2019,7,73
Sakarya,Geyve,Geyve (Sakarya),2019,7,27
Sakarya,Hendek,Hendek (Sakarya),2019,7,124
Sakarya,Karasu,Karasu (Sakarya),2019,7,489
Sakarya,Kocaali,Kocaali (Sakarya),2019,7,91
Sakarya,Sapanca,Sapanca (Sakarya),2019,7,89
Sakarya,Serdivan,Serdivan (Sakarya),2019,7,253
Samsun,19 Mayıs,19 Mayıs (Samsun),2019,7,32
Samsun,Atakum,Atakum (Samsun),2019,7,843
Samsun,Bafra,Bafra (Samsun),2019,7,161
Samsun,Canik,Canik (Samsun),2019,7,106
Samsun,Çarşamba,Çarşamba (Samsun),2019,7,104
Samsun,Havza,Havza (Samsun),2019,7,46
Samsun,İlkadım,İlkadım (Samsun),2019,7,452
Samsun,Tekkeköy,Tekkeköy (Samsun),2019,7,42
Samsun,Terme,Terme (Samsun),2019,7,39
Samsun,Vezirköprü,Vezirköprü (Samsun),2019,7,25
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2019,7,85
Şanlıurfa,Eyyübiye,Eyyübiye (Şanlıurfa),2019,7,81
Şanlıurfa,Halfeti,Halfeti (Şanlıurfa),2019,7,95
Şanlıurfa,Haliliye,Haliliye (Şanlıurfa),2019,7,627
Şanlıurfa,Karaköprü,Karaköprü (Şanlıurfa),2019,7,751
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2019,7,152
Şanlıurfa,Suruç,Suruç (Şanlıurfa),2019,7,28
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2019,7,99
Siirt,Kurtalan,Kurtalan (Siirt),2019,7,31
Siirt,Merkez,Merkez (Siirt),2019,7,144
Sinop,Ayancık,Ayancık (Sinop),2019,7,38
Sinop,Boyabat,Boyabat (Sinop),2019,7,42
Sinop,Gerze,Gerze (Sinop),2019,7,70
Sinop,Merkez,Merkez (Sinop),2019,7,102
Sinop,Türkeli,Türkeli (Sinop),2019,7,31
Şırnak,Cizre,Cizre (Şırnak),2019,7,45
Sivas,Merkez,Merkez (Sivas),2019,7,609
Sivas,Şarkışla,Şarkışla (Sivas),2019,7,76
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2019,7,383
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2019,7,412
Tekirdağ,Ergene,Ergene (Tekirdağ),2019,7,51
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2019,7,193
Tekirdağ,Malkara,Malkara (Tekirdağ),2019,7,42
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2019,7,218
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2019,7,41
Tekirdağ,Saray,Saray (Tekirdağ),2019,7,63
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2019,7,194
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2019,7,434
Tokat,Erbaa,Erbaa (Tokat),2019,7,60
Tokat,Merkez,Merkez (Tokat),2019,7,248
Tokat,Niksar,Niksar (Tokat),2019,7,31
Tokat,Turhal,Turhal (Tokat),2019,7,51
Tokat,Zile,Zile (Tokat),2019,7,53
Trabzon,Akçaabat,Akçaabat (Trabzon),2019,7,113
Trabzon,Araklı,Araklı (Trabzon),2019,7,47
Trabzon,Arsin,Arsin (Trabzon),2019,7,24
Trabzon,Maçka,Maçka (Trabzon),2019,7,21
Trabzon,Ortahisar,Ortahisar (Trabzon),2019,7,415
Trabzon,Sürmene,Sürmene (Trabzon),2019,7,44
Trabzon,Yomra,Yomra (Trabzon),2019,7,142
Tunceli,Merkez,Merkez (Tunceli),2019,7,65
Uşak,Banaz,Banaz (Uşak),2019,7,42
Uşak,Merkez,Merkez (Uşak),2019,7,366
Van,Edremit,Edremit (Van),2019,7,20
Van,Erciş,Erciş (Van),2019,7,27
Van,İpekyolu,İpekyolu (Van),2019,7,468
Van,Tuşba,Tuşba (Van),2019,7,32
Yalova,Altınova,Altınova (Yalova),2019,7,42
Yalova,Armutlu,Armutlu (Yalova),2019,7,216
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2019,7,153
Yalova,Çınarcık,Çınarcık (Yalova),2019,7,341
Yalova,Merkez,Merkez (Yalova),2019,7,196
Yalova,Termal,Termal (Yalova),2019,7,45
Yozgat,Akdağmadeni,Akdağmadeni (Yozgat),2019,7,33
Yozgat,Boğazlıyan,Boğazlıyan (Yozgat),2019,7,32
Yozgat,Merkez,Merkez (Yozgat),2019,7,204
Yozgat,Sarıkaya,Sarıkaya (Yozgat),2019,7,49
Yozgat,Sorgun,Sorgun (Yozgat),2019,7,76
Yozgat,Yerköy,Yerköy (Yozgat),2019,7,27
Zonguldak,Çaycuma,Çaycuma (Zonguldak),2019,7,69
Zonguldak,Devrek,Devrek (Zonguldak),2019,7,57
Zonguldak,Ereğli,Ereğli (Zonguldak),2019,7,169
Zonguldak,Gökçebey,Gökçebey (Zonguldak),2019,7,38
Zonguldak,Kozlu,Kozlu (Zonguldak),2019,7,106
Zonguldak,Merkez,Merkez (Zonguldak),2019,7,116
Adana,Ceyhan,Ceyhan (Adana),2019,8,116
Adana,Çukurova,Çukurova (Adana),2019,8,733
Adana,Karataş,Karataş (Adana),2019,8,56
Adana,Kozan,Kozan (Adana),2019,8,119
Adana,Pozantı,Pozantı (Adana),2019,8,34
Adana,Sarıçam,Sarıçam (Adana),2019,8,559
Adana,Seyhan,Seyhan (Adana),2019,8,615
Adana,Yumurtalık,Yumurtalık (Adana),2019,8,49
Adana,Yüreğir,Yüreğir (Adana),2019,8,135
Adıyaman,Besni,Besni (Adıyaman),2019,8,103
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2019,8,85
Adıyaman,Kahta,Kahta (Adıyaman),2019,8,72
Adıyaman,Merkez,Merkez (Adıyaman),2019,8,391
Afyonkarahisar,Bolvadin,Bolvadin (Afyonkarahisar),2019,8,46
Afyonkarahisar,Çay,Çay (Afyonkarahisar),2019,8,20
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2019,8,39
Afyonkarahisar,Emirdağ,Emirdağ (Afyonkarahisar),2019,8,47
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2019,8,105
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2019,8,526
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2019,8,115
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2019,8,55
Ağrı,Merkez,Merkez (Ağrı),2019,8,119
Aksaray,Merkez,Merkez (Aksaray),2019,8,659
Aksaray,Ortaköy,Ortaköy (Aksaray),2019,8,43
Amasya,Gümüşhacıköy,Gümüşhacıköy (Amasya),2019,8,44
Amasya,Merkez,Merkez (Amasya),2019,8,257
Amasya,Merzifon,Merzifon (Amasya),2019,8,163
Amasya,Suluova,Suluova (Amasya),2019,8,29
Ankara,Akyurt,Akyurt (Ankara),2019,8,114
Ankara,Altındağ,Altındağ (Ankara),2019,8,842
Ankara,Ayaş,Ayaş (Ankara),2019,8,82
Ankara,Beypazarı,Beypazarı (Ankara),2019,8,92
Ankara,Çankaya,Çankaya (Ankara),2019,8,1526
Ankara,Çubuk,Çubuk (Ankara),2019,8,198
Ankara,Elmadağ,Elmadağ (Ankara),2019,8,69
Ankara,Etimesgut,Etimesgut (Ankara),2019,8,1083
Ankara,Gölbaşı,Gölbaşı (Ankara),2019,8,289
Ankara,Haymana,Haymana (Ankara),2019,8,22
Ankara,Kahramankazan,Kahramankazan (Ankara),2019,8,79
Ankara,Keçiören,Keçiören (Ankara),2019,8,1665
Ankara,Kızılcahamam,Kızılcahamam (Ankara),2019,8,84
Ankara,Mamak,Mamak (Ankara),2019,8,1378
Ankara,Nallıhan,Nallıhan (Ankara),2019,8,24
Ankara,Polatlı,Polatlı (Ankara),2019,8,252
Ankara,Pursaklar,Pursaklar (Ankara),2019,8,375
Ankara,Şereflikoçhisar,Şereflikoçhisar (Ankara),2019,8,82
Ankara,Sincan,Sincan (Ankara),2019,8,921
Ankara,Yenimahalle,Yenimahalle (Ankara),2019,8,1510
Antalya,Aksu,Aksu (Antalya),2019,8,48
Antalya,Alanya,Alanya (Antalya),2019,8,918
Antalya,Döşemealtı,Döşemealtı (Antalya),2019,8,123
Antalya,Finike,Finike (Antalya),2019,8,47
Antalya,Gazipaşa,Gazipaşa (Antalya),2019,8,42
Antalya,Kaş,Kaş (Antalya),2019,8,59
Antalya,Kemer,Kemer (Antalya),2019,8,43
Antalya,Kepez,Kepez (Antalya),2019,8,1466
Antalya,Konyaaltı,Konyaaltı (Antalya),2019,8,431
Antalya,Korkuteli,Korkuteli (Antalya),2019,8,147
Antalya,Kumluca,Kumluca (Antalya),2019,8,65
Antalya,Manavgat,Manavgat (Antalya),2019,8,304
Antalya,Muratpaşa,Muratpaşa (Antalya),2019,8,948
Antalya,Serik,Serik (Antalya),2019,8,128
Ardahan,Merkez,Merkez (Ardahan),2019,8,21
Artvin,Arhavi,Arhavi (Artvin),2019,8,46
Artvin,Hopa,Hopa (Artvin),2019,8,41
Artvin,Merkez,Merkez (Artvin),2019,8,29
Aydın,Çine,Çine (Aydın),2019,8,26
Aydın,Didim,Didim (Aydın),2019,8,623
Aydın,Efeler,Efeler (Aydın),2019,8,581
Aydın,Germencik,Germencik (Aydın),2019,8,30
Aydın,İncirliova,İncirliova (Aydın),2019,8,78
Aydın,Kuşadası,Kuşadası (Aydın),2019,8,720
Aydın,Nazilli,Nazilli (Aydın),2019,8,275
Aydın,Söke,Söke (Aydın),2019,8,143
Aydın,Sultanhisar,Sultanhisar (Aydın),2019,8,20
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2019,8,280
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2019,8,257
Balıkesir,Bandırma,Bandırma (Balıkesir),2019,8,318
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2019,8,58
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2019,8,142
Balıkesir,Edremit,Edremit (Balıkesir),2019,8,769
Balıkesir,Erdek,Erdek (Balıkesir),2019,8,77
Balıkesir,Gömeç,Gömeç (Balıkesir),2019,8,94
Balıkesir,Gönen,Gönen (Balıkesir),2019,8,91
Balıkesir,Karesi,Karesi (Balıkesir),2019,8,262
Balıkesir,Marmara,Marmara (Balıkesir),2019,8,74
Balıkesir,Sındırgı,Sındırgı (Balıkesir),2019,8,131
Balıkesir,Susurluk,Susurluk (Balıkesir),2019,8,34
Bartın,Merkez,Merkez (Bartın),2019,8,235
Bartın,Ulus,Ulus (Bartın),2019,8,43
Batman,Merkez,Merkez (Batman),2019,8,337
Bayburt,Merkez,Merkez (Bayburt),2019,8,63
Bilecik,Bozüyük,Bozüyük (Bilecik),2019,8,110
Bilecik,Merkez,Merkez (Bilecik),2019,8,132
Bilecik,Söğüt,Söğüt (Bilecik),2019,8,37
Bingöl,Merkez,Merkez (Bingöl),2019,8,153
Bitlis,Ahlat,Ahlat (Bitlis),2019,8,31
Bitlis,Merkez,Merkez (Bitlis),2019,8,53
Bitlis,Tatvan,Tatvan (Bitlis),2019,8,38
Bolu,Gerede,Gerede (Bolu),2019,8,39
Bolu,Merkez,Merkez (Bolu),2019,8,501
Bolu,Mudurnu,Mudurnu (Bolu),2019,8,71
Burdur,Bucak,Bucak (Burdur),2019,8,65
Burdur,Gölhisar,Gölhisar (Burdur),2019,8,28
Burdur,Merkez,Merkez (Burdur),2019,8,180
Bursa,Gemlik,Gemlik (Bursa),2019,8,276
Bursa,Gürsu,Gürsu (Bursa),2019,8,69
Bursa,İnegöl,İnegöl (Bursa),2019,8,285
Bursa,İznik,İznik (Bursa),2019,8,28
Bursa,Karacabey,Karacabey (Bursa),2019,8,129
Bursa,Kestel,Kestel (Bursa),2019,8,125
Bursa,Mudanya,Mudanya (Bursa),2019,8,283
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2019,8,111
Bursa,Nilüfer,Nilüfer (Bursa),2019,8,1119
Bursa,Orhangazi,Orhangazi (Bursa),2019,8,108
Bursa,Osmangazi,Osmangazi (Bursa),2019,8,736
Bursa,Yenişehir,Yenişehir (Bursa),2019,8,49
Bursa,Yıldırım,Yıldırım (Bursa),2019,8,367
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2019,8,119
Çanakkale,Biga,Biga (Çanakkale),2019,8,108
Çanakkale,Çan,Çan (Çanakkale),2019,8,63
Çanakkale,Ezine,Ezine (Çanakkale),2019,8,28
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2019,8,110
Çanakkale,Gökçeada,Gökçeada (Çanakkale),2019,8,47
Çanakkale,Lapseki,Lapseki (Çanakkale),2019,8,76
Çanakkale,Merkez,Merkez (Çanakkale),2019,8,467
Çankırı,Ilgaz,Ilgaz (Çankırı),2019,8,21
Çankırı,Merkez,Merkez (Çankırı),2019,8,166
Çankırı,Şabanözü,Şabanözü (Çankırı),2019,8,22
Çorum,İskilip,İskilip (Çorum),2019,8,33
Çorum,Merkez,Merkez (Çorum),2019,8,611
Çorum,Osmancık,Osmancık (Çorum),2019,8,48
Çorum,Sungurlu,Sungurlu (Çorum),2019,8,49
Denizli,Acıpayam,Acıpayam (Denizli),2019,8,75
Denizli,Buldan,Buldan (Denizli),2019,8,23
Denizli,Kale,Kale (Denizli),2019,8,20
Denizli,Merkezefendi,Merkezefendi (Denizli),2019,8,679
Denizli,Pamukkale,Pamukkale (Denizli),2019,8,531
Denizli,Sarayköy,Sarayköy (Denizli),2019,8,29
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2019,8,344
Diyarbakır,Bismil,Bismil (Diyarbakır),2019,8,35
Diyarbakır,Ergani,Ergani (Diyarbakır),2019,8,133
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2019,8,1007
Diyarbakır,Silvan,Silvan (Diyarbakır),2019,8,55
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2019,8,206
Düzce,Akçakoca,Akçakoca (Düzce),2019,8,53
Düzce,Gümüşova,Gümüşova (Düzce),2019,8,23
Düzce,Merkez,Merkez (Düzce),2019,8,378
Edirne,Enez,Enez (Edirne),2019,8,55
Edirne,Keşan,Keşan (Edirne),2019,8,156
